ID	DOCULECT	CLUSTERFORMAT	CLUSTERID	CONCEPT	IPA	METAGLOSS	MORPHEMES	OB_ATTESTED	OLD_BURMESE	ORIGINAL_CONCEPT	ORIGINAL_ENTRY	ORIGINAL_TAXNAME	PCOGSETS	PROSTRING	TOKENS	CONCEPTID	CONCEPT_VARIANTS	FORM_VARIANTS	HOMOPHONES	ID_BACK	CHECK	COGID
1097	Achang_Luxi	0 1 0 0 0 0 0 0 4	226	the ear	na⁵⁵phja⁵⁵	the ear	n a ⁵⁵ + pʰ j a ⁵⁵	?	?	ear	na⁵⁵ phja⁵⁵  | 73	Achang (Luxi) JZ-Achang	1 4	CVTCCVT	n a ⁵⁵ ◦ ph j a ⁵⁵	135				1259	-	178
1098	Atsi	0 1 0 0 0 0 0 0 4	226	the ear	nŏ²¹phjo²¹	the ear	n ŏ ²¹ + pʰ j o ²¹	?	?	ear n	nŏ²¹ phjo²¹  | 0081.30	Atsi [Zaiwa] TBL	1 4	CVTCCVT	n ŏ ²¹ ◦ ph j o ²¹	135				1274	-	178
1099	Atsi_C	0 1 0 0 0 0 0 0 4	226	the ear	nŏ²¹phjo²¹	the ear	n ŏ ²¹ + pʰ j o ²¹	?	?	ear	nŏ²¹ phjo²¹  | 0371.30	Atsi [Zaiwa] JZ-Zaiwa	1 4	CVTCCVT	n ŏ ²¹ ◦ ph j o ²¹	135				1262	-	178
1100	Atsi_D	0 1 0 0 0 0 0 0 0	226	the ear	nɔ⁴	the ear	n ɔ ⁴	?	?	ear	nɔ⁴  | T.8	Atsi [Zaiwa] GHL-PPB	1	CVT	n ɔ ⁴	135				1261	-	178
1101	Bola	0 1 6 0 0 0 0 0 0	226	the ear	nə̆³¹khj⁵⁵	the ear	n ə̆ ³¹ + kʰ j ⁵⁵	?	?	ear n	nə̆³¹ khj⁵⁵  | 0081.32	Bola (Luxi) TBL	1 6	CVTCcT	n ə̆ ³¹ ◦ kh j ⁵⁵	135				1275	-	178
1102	Bola_B	0 1 0 0 0 0 5 0 0	226	the ear	nə̆³¹kʰjɛʔ⁵⁵	the ear	n ə̆ ³¹ + kʰ j ɛ ʔ ⁵⁵	?	?	ear	nə̆³¹ kʰjɛʔ⁵⁵  | 104	Bola DQ-Bola	1 5	CVTCCVcT	n ə̆ ³¹ ◦ kʰ j ɛ ʔ ⁵⁵	135				1263	-	178
1103	Burmese_ZMYYC	0 1 6 0 0 0 0 0 0	226	the ear	nāḥ rvak	the ear	n ɑ ³ + r w ɑ k	?	nāḥ ro₁k	ear	nɑ³rwɑk  | 241.39	Burmese (Written) ZMYYC	1 6	CVT_CCVc	n ā ḥ ◦ r v a k	135				1264	-	178
1104	Hpun	7 1 0 0 0 0 0 0 0	226	the ear	ănà	the ear	ă + n à	?	?	ear	ănà  | T.26	Hpun (Northern) EJAH-Hpun	7 1	VCV	ă n à	135				1266	-	178
1105	Hpun_B	7 1 0 0 0 0 0 0 0	226	the ear	ă◦nɑ⁴	the ear	ă + ◦ n ɑ ⁴	?	?	ear	ă◦nɑ⁴  | T.8	Hpun (Metjo) GHL-PPB	7 1	V_CVT	ă ◦ n ɑ ⁴	135				1265	-	178
1106	Lashi	0 1 6 0 0 0 0 0 0	226	the ear	nə̆³³khjap⁵⁵	the ear	n ə̆ ³³ + kʰ j a p ⁵⁵	?	?	ear n	nə̆³³ khjap⁵⁵  | 0081.33	Leqi (Luxi) TBL	1 6	CVTCCVcT	n ə̆ ³³ ◦ kh j a p ⁵⁵	135				1277	-	178
1107	Lashi_B	0 1 0 0 0 0 5 0 0	226	the ear	nə̌³³khjap⁵⁵	the ear	n ə̌ ³³ + kʰ j a p ⁵⁵	?	?	ear	nə̌³³ khjap⁵⁵  | 3.6	Lashi DQ-Lashi	1 5	CVTCCVcT	n ə̌ ³³ ◦ kh j a p ⁵⁵	135				1268	-	178
1108	Lashi_C	0 1 0 0 0 0 0 0 0	226	the ear	nɔ³	the ear	n ɔ ³	?	?	ear	nɔ³  | T.8	Lashi (Lachhe') GHL-PPB	1	CVT	n ɔ ³	135				1267	-	178
1109	Maru	0 1 6 0 0 0 0 0 0	226	the ear	nə̆³¹khjɛʔ⁵⁵	the ear	n ə̆ ³¹ + kʰ j ɛ ʔ ⁵⁵	?	?	ear n	nə̆³¹ khjɛʔ⁵⁵  | 0081.31	Langsu (Luxi) TBL	1 6	CVTCCVcT	n ə̆ ³¹ ◦ kh j ɛ ʔ ⁵⁵	135				1276	-	178
1110	Maru_C	0 1 0 0 0 0 5 0 0	226	the ear	nə̆³¹khjɛʔ⁵⁵	the ear	n ə̆ ³¹ + kʰ j ɛ ʔ ⁵⁵	?	?	ear	nə̆³¹ khjɛʔ⁵⁵  | 3.6	Maru [Langsu] DQ-Langsu	1 5	CVTCCVcT	n ə̆ ³¹ ◦ kh j ɛ ʔ ⁵⁵	135				1269	-	178
1111	Xiandao	0 1 0 0 0 3 0 0 0	226	the ear	n̥a³¹tʂhɔ³¹	the ear	n̥ a ³¹ + tʂʰ ɔ ³¹	?	?	ear n	n̥a³¹ tʂhɔ³¹  | 0081.29	Achang (Xiandao) TBL	1 3	CVTCVT	n̥ a ³¹ ◦ tʂh ɔ ³¹	135				1273	-	178
1112	Xiandao_B	0 1 0 0 0 3 0 0 0	226	the ear	n̥a³¹tʂʰɔ³¹	the ear	n̥ a ³¹ + tʂʰ ɔ ³¹	?	?	ear	n̥a³¹ tʂʰɔ³¹  | 104	Achang (Xiandao) DQ-Xiandao	1 3	CVTCVT	n̥ a ³¹ ◦ tʂʰ ɔ ³¹	135				1260	-	178
1113	Lashi_B	0 1 6 0 0 0 0 0 0	226	the ear canal	nə̌³³tuaŋ³³	the ear	n ə̌ ³³ + t u a ŋ ³³	?	?	ear canal	nə̌³³ tuaŋ³³  | 3.6.4	Lashi DQ-Lashi	1 6	CVTCVcT	n ə̌ ³³ ◦ t ua ŋ ³³	136				1270	-	179
1114	Maru_C	0 1 6 0 0 0 0 0 0	226	the ear canal	nə̆³¹tuŋ³⁵	the ear	n ə̆ ³¹ + t u ŋ ³⁵	?	?	ear canal	nə̆³¹ tuŋ³⁵  | 3.6.4	Maru [Langsu] DQ-Langsu	1 6	CVTCVcT	n ə̆ ³¹ ◦ t u ŋ ³⁵	136				1271	-	179
1115	Achang_Lianghe	1 0 0 0 0 2	227	the egg	a³¹u³¹	the egg	a ³¹ + u ³¹	?	?	egg n	a³¹ u³¹  | 178	Achang (Lianghe) JZ-Achang	1 2	VTVT	a ³¹ ◦ u ³¹	137				1287	-	184
1116	Achang_Longchuan_C	0 0 0 0 0 2	227	the egg	uʔ³¹	the egg	u ʔ ³¹	?	?	egg n	uʔ³¹  | 878.45	Achang (Longchuan) JZ-Achang	2	VcT	u ʔ ³¹	137				1288	-	184
1117	Achang_Luxi	1 0 0 0 0 2	227	the egg	a³¹u³⁵	the egg	a ³¹ + u ³⁵	?	?	egg n	a³¹ u³⁵  | 178	Achang (Luxi) JZ-Achang	1 2	VTVT	a ³¹ ◦ u ³⁵	137				1289	-	184
1118	Atsi_C	1 0 0 0 0 2	227	the egg	a²¹u⁵⁵	the egg	a ²¹ + u ⁵⁵	?	?	egg n	a²¹ u⁵⁵  | 2.7	Atsi [Zaiwa] JZ-Zaiwa	1 2	VTVT	a ²¹ ◦ u ⁵⁵	137				1291	-	184
1119	Bola	0 0 0 0 0 2	227	the egg	u̱³⁵	the egg	u̱ ³⁵	?	?	egg n	u̱³⁵  | 0450.32	Bola (Luxi) TBL	2	VT	u̱ ³⁵	137				1292	-	184
1120	Burmese_ZMYYC	0 0 0 0 0 2	227	the egg	u	the egg	û ¹	?	u	egg n	û¹  | 170.39	Burmese (Written) ZMYYC	2	V	u	137				1293	-	184
1121	Hpun	1 2 5 0 0 2	227	the egg	ăʔùʔ	the egg	ă + ʔ ùʼ + c h ó + ʔ ùʼ	?	?	egg (cp. Fowl)	ă ʔùʼ; chó ʔùʼ  | 106	Hpun (Northern) EJAH-Hpun	1 2 5 2	VCVcCVCVc	ă ʔ ù ʔ	137		ă ʔùʼ // chó ʔùʼ		1286	-	184
1122	Lashi_B	0 0 0 0 0 2	227	the egg	u̱⁵³	the egg	u̱ ⁵³	?	?	egg n	u̱⁵³  | 10.4.16	Lashi DQ-Lashi	2	VT	u̱ ⁵³	137				1295	-	184
1123	Maru	1 0 0 0 0 2	227	the egg	a̱u⁵⁵	the egg	?	?	?	egg n	a̱u⁵⁵  | 0450.31	Langsu (Luxi) TBL	1 2	VT	a̱u ⁵⁵	137				1294	-	184
1124	Maru_C	1 0 0 0 0 2	227	the egg	a̱◦u⁵⁵	the egg	a̱ + ◦ u ⁵⁵	?	?	egg n	a̱◦u⁵⁵  | 10.4.16	Maru [Langsu] DQ-Langsu	1 2	V_VT	a̱ ◦ u ⁵⁵	137				1296	-	184
1125	Xiandao_B	0 0 0 0 0 2	227	the egg	u³¹	the egg	u ³¹	?	?	egg n	u³¹  | 573	Achang (Xiandao) DQ-Xiandao	2	VT	u ³¹	137			the egg // the head hair	1290	-	184
1126	Lashi_B	5 6 0 0 4	205	the elbow bone	lɔʔ³¹thuŋ⁵⁵jou³³	the bone	l ɔ ʔ ³¹ + tʰ u ŋ ⁵⁵ + j o u ³³	?	?	elbow bone	lɔʔ³¹ thuŋ⁵⁵ jou³³  | 6.1.4.1	Lashi DQ-Lashi	5 6 4	CVcTCVcTCVT	l ɔ ʔ ³¹ ◦ th u ŋ ⁵⁵ ◦ j ou ³³	138				1109	-	152
1127	Maru_C	5 6 0 0 4	205	the elbow bone	lɔʔ³¹thauŋ³⁵ɣuk⁵⁵	the bone	l ɔ ʔ ³¹ + tʰ a u ŋ ³⁵ + ɣ u k ⁵⁵	?	?	elbow bone	lɔʔ³¹ thauŋ³⁵ ɣuk⁵⁵  | 6.1.4.1	Maru [Langsu] DQ-Langsu	5 6 4	CVcTCVcTCVcT	l ɔ ʔ ³¹ ◦ th au ŋ ³⁵ ◦ ɣ u k ⁵⁵	138				1110	-	152
1128	Achang_Lianghe	1 2	228	the eye	ȵɑ³¹tɕi³¹	the eye	ȵ ɑ ³¹ + tɕ i ³¹	?	?	eye	ȵɑ³¹ tɕi³¹  | 0202.16	Achang (Lianghe) JZ-Achang	1 2	CVTCVT	ȵ ɑ ³¹ ◦ tɕ i ³¹	139				1297	-	185
1129	Achang_Longchuan_C	1 2	228	the eye	ȵɔʔ⁵⁵tsiʔ³¹	the eye	ȵ ɔ ʔ ⁵⁵ + ts i ʔ ³¹	?	?	eye	ȵɔʔ⁵⁵ tsiʔ³¹  | index	Achang (Longchuan) JZ-Achang	1 2	CVcTCVcT	ȵ ɔ ʔ ⁵⁵ ◦ ts i ʔ ³¹	139				1298	-	185
1130	Achang_Luxi	1 2	228	the eye	ȵaʔ³¹tɕiʔ⁵⁵	the eye	ȵ a ʔ ³¹ + tɕ i ʔ ⁵⁵	?	?	eye	ȵaʔ³¹ tɕiʔ⁵⁵  | 1503.02	Achang (Luxi) JZ-Achang	1 2	CVcTCVcT	ȵ a ʔ ³¹ ◦ tɕ i ʔ ⁵⁵	139				1299	-	185
1131	Atsi_C	1 2	228	the eye	mjoʔ²¹tʃi⁵⁵	the eye	m j o ʔ ²¹ + tʃ i ⁵⁵	?	?	eye	mjoʔ²¹ tʃi⁵⁵  | 1515.27	Atsi [Zaiwa] JZ-Zaiwa	1 2	CCVcTCVT	m j o ʔ ²¹ ◦ tʃ i ⁵⁵	139				1302	-	185
1132	Atsi_D	1 0	228	the eye	myɔʔ²	the eye	m y ɔ ʔ ²	?	?	eye	myɔʔ²  | U.31	Atsi [Zaiwa] GHL-PPB	1	CCVcT	m y ɔ ʔ ²	139				1301	-	185
1133	Bola	1 2	228	the eye	mjaʔ³¹tʃɿ³⁵	the eye	m j a ʔ ³¹ + tʃ ɿ ³⁵	?	?	eye	mjaʔ³¹ tʃɿ³⁵  | 0079.32	Bola (Luxi) TBL	1 2	CCVcTCVT	m j a ʔ ³¹ ◦ tʃ ɿ ³⁵	139				1303	-	185
1134	Bola_B	1 0	228	the eye	mjaʔ³¹	the eye	m j a ʔ ³¹	?	?	eye	mjaʔ³¹  | 101	Bola DQ-Bola	1	CCVcT	m j a ʔ ³¹	139				1304	-	185
1135	Burmese_ZMYYC	1 2	228	the eye	myak	the eye	m j ɑ + ks e ¹	1	myak	eye	mjɑkse¹  | 238.39	Burmese (Written) ZMYYC	1 2	CCVc	m y a k	139				1305	-	185
1136	Hpun	3 4	229	the eye	yᴜ̀ʔsì	the eye	y ᴜ̀ + ʔ s ì	?	?	eye / eyeball	yᴜ̀ʔs(h)ì, lᴜ̀ʔshì, yᴜ̀  | J.306	Hpun (Northern) EJAH-Hpun	3 4	CVCV	y ᴜ̀ ◦ ʔs ì	139		yᴜ̀ʔsì // lᴜ̀ʔshì // yᴜ̀		1312	-	186
1137	Hpun_B	3 4	229	the eye	yuʔ⁵sih⁴	the eye	y u ʔ ⁵ + s i h ⁴	?	?	eye	yuʔ⁵ sih⁴  | U.31	Hpun (Metjo) GHL-PPB	3 4	CVcTCVcT	y u ʔ ⁵ ◦ s i h ⁴	139				1306	-	186
1138	Hpun_B	3 4	229	the eye	yᴜʔ⁵sʻih⁴	the eye	y ᴜ ʔ ⁵ + s ʻ i h ⁴	?	?	eye / face / knot in wood	yᴜʔ⁵ sʻih⁴  | H.120	Hpun (Metjo) GHL-PPB	3 4	CVcTCVcT	y ᴜ ʔ ⁵ ◦ sʰ i h ⁴	139				1315	-	186
1139	Lashi_B	1 0	228	the eye	mjɔʔ³¹	the eye	m j ɔ ʔ ³¹	?	?	eye	mjɔʔ³¹  | 3.4	Lashi DQ-Lashi	1	CCVcT	m j ɔ ʔ ³¹	139				1309	-	185
1140	Lashi_C	1 0	228	the eye	myɔʔ³-	the eye	m y ɔ ʔ ³	?	?	eye	myɔʔ³- | U.31	Lashi (Lachhe') GHL-PPB	1	CCVcT	m y ɔ ʔ ³	139				1308	-	185
1141	Maru	1 2	228	the eye	mjɔʔ³¹tʃik⁵⁵	the eye	m j ɔ ʔ ³¹ + tʃ i k ⁵⁵	?	?	eye	mjɔʔ³¹ tʃik⁵⁵  | 0079.31	Langsu (Luxi) TBL	1 2	CCVcTCVcT	m j ɔ ʔ ³¹ ◦ tʃ i k ⁵⁵	139				1307	-	185
1142	Maru_C	1 2	228	the eye	mjɔʔ³¹tʃik³⁵	the eye	m j ɔ ʔ ³¹ + tʃ i k ³⁵	?	?	eye	mjɔʔ³¹ tʃik³⁵  | 3.4	Maru [Langsu] DQ-Langsu	1 2	CCVcTCVcT	m j ɔ ʔ ³¹ ◦ tʃ i k ³⁵	139				1310	-	185
1143	Maru_E	1 0	228	the eye	myɔ²	the eye	m y ɔ ²	?	?	eye	myɔ(ʔ)²  | U.31	Maru [Langsu] GHL-PPB	1	CCVT	m y ɔ ²	139				1311	-	185
1144	Xiandao_B	1 0	228	the eye	ɲɔʔ⁵⁵	the eye	ɲ ɔ ʔ ⁵⁵	?	?	eye	ɲɔʔ⁵⁵  | 101	Achang (Xiandao) DQ-Xiandao	1	CVcT	ɲ ɔ ʔ ⁵⁵	139				1300	-	185
1145	Lashi_B	6 7	396	the eye sand	mjɔʔ³¹khjei⁵⁵	the sand	m j ɔ ʔ ³¹ + kʰ j e i ⁵⁵	?	?	eye sand	mjɔʔ³¹ khjei⁵⁵  | 3.4.7	Lashi DQ-Lashi	6 7	CCVcTCCVT	m j ɔ ʔ ³¹ ◦ kh j ei ⁵⁵	140				2334	-	424
1146	Maru_C	6 7	396	the eye sand	mjɔʔ³¹khjik⁵⁵	the sand	m j ɔ ʔ ³¹ + kʰ j i k ⁵⁵	?	?	eye sand	mjɔʔ³¹ khjik⁵⁵  | 3.4.7	Maru [Langsu] DQ-Langsu	6 7	CCVcTCCVcT	m j ɔ ʔ ³¹ ◦ kh j i k ⁵⁵	140				2335	-	424
1147	Hpun	7 8	232	the fat	ăʃaíŋ	the fat	ă + ʃ a í ŋ	?	?	fat / oil	ăʃaíŋ  | G.60	Hpun (Northern) EJAH-Hpun	7 8	VCVc	ă ◦ ʃ aí ŋ	141				1316	-	191
1148	Hpun	7 8	232	the fat	ăʃáiŋ	the fat	ă + ʃ á i ŋ	?	?	oil / fat	ăʃáiŋ, ăsháiŋ  | T.36	Hpun (Northern) EJAH-Hpun	7 8	VCVc	ă ◦ ʃ ái ŋ	141		ăʃáiŋ // ăsháiŋ		1333	-	191
1149	Achang_Lianghe	0 1 2	235	the father	ɑ³¹phɑ³¹	the father	ɑ ³¹ + pʰ ɑ ³¹	?	?	father	ɑ³¹ phɑ³¹  | 1257.21	Achang (Lianghe) JZ-Achang	1 2	VTCVT	ɑ ³¹ ◦ ph ɑ ³¹	142				1335	-	194
1150	Achang_Longchuan	3 0 0	235	the father	teʔ⁵⁵	the father	t e ʔ ⁵⁵	?	?	father	teʔ⁵⁵  | 0218.28	Achang (Longchuan) TBL	3	CVcT	t e ʔ ⁵⁵	142			the father // to beat	1336	-	194
1151	Achang_Longchuan_B	3 1 2	235	the father	teʔ⁵⁵	the father	t e ʔ ⁵⁵ + a ³¹ + pʰ ɔ ʔ ³¹	?	?	father	teʔ⁵⁵; a³¹ phɔʔ³¹  | 319.41	Achang (Longchuan) ZMYYC	3 1 2	CVcTVTCVcT	t e ʔ ⁵⁵	142		teʔ⁵⁵ // a³¹ phɔʔ³¹		1337	-	194
1152	Achang_Luxi	0 1 0	235	the father	tiɛ³¹	the father	t i ɛ ³¹	?	?	father	tiɛ³¹  | 995.10	Achang (Luxi) JZ-Achang	1	CVT	t iɛ ³¹	142				1338	-	194
1153	Atsi	0 1 2	235	the father	a⁵⁵va²¹	the father	a ⁵⁵ + v a ²¹	?	?	father	a⁵⁵ va²¹  | 0218.30	Atsi [Zaiwa] TBL	1 2	VTCVT	a ⁵⁵ ◦ v a ²¹	142				1340	-	194
1154	Bola	0 1 2	235	the father	a³¹va⁵⁵	the father	a ³¹ + v a ⁵⁵	?	?	father	a³¹ va⁵⁵  | 0218.32	Bola (Luxi) TBL	1 2	VTCVT	a ³¹ ◦ v a ⁵⁵	142				1341	-	194
1155	Burmese_ZMYYC	0 1 2	235	the father	a phe	the father	ɑ ¹ + pʰ e ²	?	a phiy	father	ɑ¹ phe²  | 319.39	Burmese (Written) ZMYYC	1 2	V_CV	a ◦ ph e	142				1342	-	194
1156	Hpun	0 1 2	235	the father	ăphàʼ	the father	ă + pʰ àʼ	?	?	father	ăphàʼ, ăphá  | O.7	Hpun (Northern) EJAH-Hpun	1 2	VCVc	ă ◦ ph à ʔ	142		ăphàʼ // ăphá		1343	-	194
1157	Lashi	0 1 2	235	the father	a⁵⁵pho⁵³	the father	a ⁵⁵ + pʰ o ⁵³	?	?	father	a⁵⁵ pho⁵³  | 0218.33	Leqi (Luxi) TBL	1 2	VTCVT	a ⁵⁵ ◦ ph o ⁵³	142				1346	-	194
1158	Maru	0 1 2	235	the father	a⁵⁵phɔ⁵⁵	the father	a ⁵⁵ + pʰ ɔ ⁵⁵	?	?	father	a⁵⁵ phɔ⁵⁵  | 0218.31	Langsu (Luxi) TBL	1 2	VTCVT	a ⁵⁵ ◦ ph ɔ ⁵⁵	142				1345	-	194
1159	Maru_B	0 1 2	235	the father	a³¹phɔ⁵⁵	the father	a ³¹ + pʰ ɔ ⁵⁵	?	?	father	a³¹ phɔ⁵⁵  | 319.43	Maru [Langsu] ZMYYC	1 2	VTCVT	a ³¹ ◦ ph ɔ ⁵⁵	142				1347	-	194
1160	Xiandao	0 0 2	235	the father	po³¹	the father	p o ³¹	?	?	father	po³¹  | 0218.29	Achang (Xiandao) TBL	2	CVT	p o ³¹	142				1339	-	194
1161	Bola_B	0 1 6 0 0 0	313	the fatty meat	ʃă³⁵tsʰu⁵⁵	the meat	ʃ ă ³⁵ + tsʰ u ⁵⁵	?	?	fatty meat	ʃă³⁵ tsʰu⁵⁵  | 558	Bola DQ-Bola	1 6	CVTCVT	ʃ ă ³⁵ ◦ tsʰ u ⁵⁵	143				1849	-	307
1162	Xiandao_B	3 0 6 0 0 0	313	the fatty meat	a³¹cʰu⁵⁵	the meat	a ³¹ + cʰ u ⁵⁵	?	?	fatty meat	a³¹ cʰu⁵⁵  | 558	Achang (Xiandao) DQ-Xiandao	3 6	VTCVT	a ³¹ ◦ cʰ u ⁵⁵	143				1848	-	307
1163	Achang_Longchuan	1 0 2	236	the feather	a³¹mui³¹	the feather	a ³¹ + m u i ³¹	?	?	feather / plume n	a³¹ mui³¹  | 0299.28	Achang (Longchuan) TBL	1 2	VTCVT	a ³¹ ◦ m ui ³¹	144			the hair or fur or down // the feather	1348	-	195
1164	Atsi	0 3 2	236	the feather	ʃŏ²¹mau⁵⁵	the feather	ʃ ŏ ²¹ + m a u ⁵⁵	?	?	feather / plume n	ʃŏ²¹ mau⁵⁵  | 0299.30	Atsi [Zaiwa] TBL	3 2	CVTCVT	ʃ ŏ ²¹ ◦ m au ⁵⁵	144			the hair or fur or down // the feather	1350	-	195
1165	Atsi_B	0 0 2	236	the feather	mau⁵⁵	the feather	m a u ⁵⁵	?	?	feather / plume n	mau⁵⁵  | 173.42	Atsi [Zaiwa] ZMYYC	2	CVT	m au ⁵⁵	144				1351	-	195
1166	Bola	1 0 2	236	the feather	a³¹mau³⁵	the feather	a ³¹ + m a u ³⁵	?	?	feather / plume n	a³¹ mau³⁵  | 0299.32	Bola (Luxi) TBL	1 2	VTCVT	a ³¹ ◦ m au ³⁵	144				1352	-	195
1167	Burmese_ZMYYC	1 0 2	236	the feather	a mveḥ	the feather	ɑ ¹ + m w e ³	?	a muyḥ	feather / plume n	ɑ¹ mwe³  | 173.39	Burmese (Written) ZMYYC	1 2	V_CCVT	a ◦ m v e ḥ	144			the hair or fur or down // the feather	1353	-	195
1168	Lashi	0 3 2	236	the feather	sŏ⁵⁵mou⁵⁵	the feather	s ŏ ⁵⁵ + m o u ⁵⁵	?	?	feather / plume n	sŏ⁵⁵ mou⁵⁵  | 0299.33	Leqi (Luxi) TBL	3 2	CVTCVT	s ŏ ⁵⁵ ◦ m ou ⁵⁵	144				1356	-	195
1169	Lashi_B	0 3 2	236	the feather	ʃǒ⁵⁵mou⁵⁵	the feather	ʃ ǒ ⁵⁵ + m o u ⁵⁵	?	?	feather / plume n	ʃǒ⁵⁵ mou⁵⁵  | 8.1.5	Lashi DQ-Lashi	3 2	CVTCVT	ʃ ǒ ⁵⁵ ◦ m ou ⁵⁵	144				1355	-	195
1170	Maru	0 3 2	236	the feather	ʃɔ̆³⁵muk⁵⁵	the feather	ʃ ɔ̆ ³⁵ + m u k ⁵⁵	?	?	feather / plume n	ʃɔ̆³⁵ muk⁵⁵  | 0299.31	Langsu (Luxi) TBL	3 2	CVTCVcT	ʃ ɔ̆ ³⁵ ◦ m u k ⁵⁵	144			the hair or fur or down // the feather	1354	-	195
1171	Xiandao_B	0 0 2	236	the feather	mui³¹	the feather	m u i ³¹	?	?	feather / plume n	mui³¹  | 348	Achang (Xiandao) DQ-Xiandao	2	CVT	m ui ³¹	144			the hair or fur or down // the feather	1349	-	195
1172	Lashi_B	0 0 0 0 0 0 0 0 0 0 0 4 0 3	204	the femail pubic hair	tʃuʔ³¹mou⁵⁵	the body hair	tʃ u ʔ ³¹ + m o u ⁵⁵	?	?	female pubic hair	tʃuʔ³¹ mou⁵⁵  | 10.4.5	Lashi DQ-Lashi	4 3	CVcTCVT	tʃ u ʔ ³¹ ◦ m ou ⁵⁵	145				1059	-	144
1173	Maru_C	0 0 0 0 0 0 0 0 0 0 0 4 0 3	204	the femail pubic hair	tʃauk³¹muk⁵⁵	the body hair	tʃ a u k ³¹ + m u k ⁵⁵	?	?	female pubic hair	tʃauk³¹ muk⁵⁵  | 10.4.5	Maru [Langsu] DQ-Langsu	4 3	CVcTCVcT	tʃ au k ³¹ ◦ m u k ⁵⁵	145				1060	-	144
1174	Achang_Lianghe	0 0 2 0 0	237	the field	tɑ̃³¹	the field	t ɑ̃ ³¹	?	?	field 2	tɑ̃³¹  | 0772.10	Achang (Lianghe) JZ-Achang	2	CVVT	t ɑ̃ ∼ ³¹	146				1373	-	197
1175	Achang_Longchuan	1 0 0 0 0	237	the field	ʑɔ⁵⁵	the field	ʑ ɔ ⁵⁵	?	?	field 1	ʑɔ⁵⁵  | 0041.28	Achang (Longchuan) TBL	1	CVT	ʑ ɔ ⁵⁵	146				1365	-	197
1176	Achang_Luxi	0 0 2 0 0	237	the field	tan⁵¹	the field	t a n ⁵¹	?	?	field 2	tan⁵¹  | O.12	Achang (Luxi) JZ-Achang	2	CVcT	t a n ⁵¹	146				1374	-	197
1177	Atsi	1 0 0 0 0	237	the field	jo⁵¹	the field	j o ⁵¹	?	?	field 1	jo⁵¹  | 0041.30	Atsi [Zaiwa] TBL	1	CVT	j o ⁵¹	146				1367	-	197
1178	Bola	0 3 2 3 4	237	the field	ji³¹thauŋ³⁵ji³¹kaʔ⁵⁵	the field	j i ³¹ + tʰ a u ŋ ³⁵ + j i ³¹ + k a ʔ ⁵⁵	?	?	field 1	ji³¹ thauŋ³⁵ ji³¹ kaʔ⁵⁵  | 0041.32	Bola (Luxi) TBL	3 2 3 4	CVTCVcTCVTCVcT	j i ³¹ ◦ th au ŋ ³⁵ ◦ j i ³¹ ◦ k a ʔ ⁵⁵	146	field 1 // field 2			1368	-	197
1179	Bola	0 3 2 3 4	237	the field	ji³¹thauŋ³⁵ji³¹kaʔ⁵⁵	the field	j i ³¹ + tʰ a u ŋ ³⁵ + j i ³¹ + k a ʔ ⁵⁵	?	?	field 2	ji³¹ thauŋ³⁵ ji³¹ kaʔ⁵⁵  | 0041.32	Bola (Luxi) TBL	3 2 3 4	CVTCVcTCVTCVcT	j i ³¹ ◦ th au ŋ ³⁵ ◦ j i ³¹ ◦ k a ʔ ⁵⁵	146	field 1 // field 2			1376	-	197
1180	Burmese_ZMYYC	1 0 0 0 0	237	the field	yā	the field	r y a a	?	?	field 1	ryaa	Burmese (Written) ZMYYC	1	CV	y ā	146			right // the field	1369	-	197
1181	Hpun	1 0 0 0 0	237	the field	yáʔ	the field	y á ʔ	?	?	field 1	yáʔ  | 369	Hpun (Northern) EJAH-Hpun	1	CVc	y á ʔ	146			hundred // the field	1370	-	197
1182	Hpun	1 0 0 0 0	237	the field	yáʔ	the field	y á ʔ	?	?	swidden / hill field / taungya	yáʔ  | 373	Hpun (Northern) EJAH-Hpun	1	CVc	y á ʔ	146			hundred // the field	1378	-	197
1183	Maru	1 0 0 0 0	237	the field	jɔ³¹	the field	j ɔ ³¹	?	?	field 1	jɔ³¹  | 0041.31	Langsu (Luxi) TBL	1	CVT	j ɔ ³¹	146			hundred // the field	1371	-	197
1184	Maru_B	1 0 2 0 0	237	the field	jɔ̆³¹thauŋ³⁵	the field	j ɔ̆ ³¹ + tʰ a u ŋ ³⁵	?	?	field 1	jɔ̆³¹ thauŋ³⁵  | 27.43	Maru [Langsu] ZMYYC	1 2	CVTCVcT	j ɔ̆ ³¹ ◦ th au ŋ ³⁵	146	field 1 // field 2			1372	-	197
1185	Maru_B	1 0 2 0 0	237	the field	jɔ̆³¹thauŋ³⁵	the field	j ɔ̆ ³¹ + tʰ a u ŋ ³⁵	?	?	field 2	jɔ̆³¹ thauŋ³⁵  | 27.43	Maru [Langsu] ZMYYC	1 2	CVTCVcT	j ɔ̆ ³¹ ◦ th au ŋ ³⁵	146	field 1 // field 2			1377	-	197
1186	Xiandao	1 0 2 0 0	237	the field	jɔ⁵⁵tam⁵⁵	the field	j ɔ ⁵⁵ + t a m ⁵⁵	?	?	field 1	jɔ⁵⁵ tam⁵⁵  | 0041.29	Achang (Xiandao) TBL	1 2	CVTCVcT	j ɔ ⁵⁵ ◦ t a m ⁵⁵	146	field 1 // field 2			1366	-	197
